trait.name,T,trait,system_ID,mosquito_species,pathogen,lead_author,year,final.trait,transform,trait.from
bc,18,0.898,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,18,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,18,0.799,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,18,0.9,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,18,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,18,0.8,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,18,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,26,0.75,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,26,0.799,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,26,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,26,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,26,0.8,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,30,0.798,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,30,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,30,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
bc,30,1,Culex univittatus / WNV,Culex univittatus,WNV,Shocket,2020,bc,Identity,bc
EFOC,10,82.1,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_a,EFOC
EFOC,15,112.9,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_a,EFOC
EFOC,20,155.88,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_a,EFOC
EFOC,25,248.62,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_a,EFOC
EFOC,30,93.74,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_a,EFOC
EFOC,35,40.9,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_a,EFOC
EFOC,40,0,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_a,EFOC
EPR,21,163,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,21,157,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,21,166,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,21,152,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,25,134,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,25,150,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,25,131,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,25,163,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,30,107,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,30,124,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,30,104,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,30,115,Aedes spp. / none,Aedes spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
pO,21,0.8,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,21,0.75,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,21,0.8,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,21,0.9,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,25,0.85,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,25,0.9,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,25,0.75,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,25,0.7,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,30,0.7,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,30,0.7,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,30,0.5,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
pO,30,0.55,Aedes spp. / none,Aedes spp.,none,Shocket,2020,pO,NA,pO
EPR,21,276.29,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,25,283.24,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,30,239.81,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,21,115.73,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,25,110.47,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,28,65.92,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,30,42.74,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
pO,21,1,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,25,1,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,30,0.96,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,21,0.31,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,25,1,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,28,0.96,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,30,0.9,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
EPR,28,119.9,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,20,124.2,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,15,106.9,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,28,128.9,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,20,135.5,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,15,110.4,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,28,110.5,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,20,114.7,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,15,109.2,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,28,176.2,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,20,165.4,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
EPR,15,150.9,Culex spp. / none,Culex spp.,none,Shocket,2020,EFD,Multiply_pO,EPR
pO,25,1,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,20,1,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,15,0.627,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,10,0.132,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,5,0,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,25,1,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,20,1,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,15,0.7,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,10,0.233,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,5,0,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,16,0.28,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,20,0.58,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,24,0.54,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,28,0.14,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,32,0,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,16,0.6,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,20,0.72,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,24,0.92,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,28,0.77,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,32,0,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,pO,NA,pO
pO,16,0.57,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,20,1,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,24,0.4,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,28,0.45,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,32,0.17,Culex spp. / none,Culex spp.,none,Shocket,2020,pO,NA,pO
pO,2,0,Other spp. / none,Other spp.,none,Shocket,2020,pO,NA,pO
pO,10,0.15,Other spp. / none,Other spp.,none,Shocket,2020,pO,NA,pO
pO,16,0.96,Other spp. / none,Other spp.,none,Shocket,2020,pO,NA,pO
pO,22,0.91,Other spp. / none,Other spp.,none,Shocket,2020,pO,NA,pO
pO,28,0.73,Other spp. / none,Other spp.,none,Shocket,2020,pO,NA,pO
pO,32,0.16,Other spp. / none,Other spp.,none,Shocket,2020,pO,NA,pO
pO,34,0,Other spp. / none,Other spp.,none,Shocket,2020,pO,NA,pO
EV,21,0.821,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.932,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,28,0.495,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,30,0.074,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,21,0.959,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.87,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,30,0.943,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0.506,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,15,0.652,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,20,0.817,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.811,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,30,0.723,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,35,0.701,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,40,0,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,32,0.929,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,32,0.928,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.856,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.658,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0.343,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0.4,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,32,0.997,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,32,0.996,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.964,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.972,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0.532,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0.31,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,32,0.936,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,32,0.953,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.916,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,25,0.91,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0.53,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0.646,Aedes spp. / none,Aedes spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,0,0,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,10,0,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,12,0,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,13,0,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,15,0.077,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,17,0.168,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,19,0.206,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,22,0.249,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,24,0.319,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,26,0.383,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,28,0.62,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,30,0.719,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,32,0.855,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,33,0.774,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,34,0.614,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,35,0.546,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,37,0.286,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,38,0.157,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,39,0,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,9,0.382,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,12,0.984,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,15,0.712,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,18,0.944,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,21,0.889,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,24,0.911,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,27,0.984,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,30,0.958,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,33,0.804,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,36,0.951,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,39,0.924,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,9,0,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,12,0.478,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,15,0.875,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,18,0.933,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,21,0.882,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,24,0.773,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,27,0.967,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,30,0.962,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,33,0.948,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,36,0.993,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
EV,39,0,Culex spp. / none,Culex spp.,none,Shocket,2020,e2a,Multiply_pLA,Egg viability
lf,16,86.9,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,112.2,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,24,43,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,28,34.7,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,32,23.8,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,16,72.4,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,43.6,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,24,26,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,28,7.3,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,32,3.5,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,16,94.2,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,20,80.3,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,24,44.7,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,28,22.8,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,32,7.4,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,16,57,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,20,61.4,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,24,27.8,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,28,23.8,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,32,7.7,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,16,76,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,43.9,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,24,16.6,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,28,10.6,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,32,6.4,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,21,54.3,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,25,29,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,30,14.2,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,21,54.3,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,25,64.4,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,30,30.1,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,21,33.4,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,25,27.6,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,30,6.9,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,21,41.1,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,25,39.8,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,30,24.7,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,lf,Identity,1/mu
lf,15,58.1,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,66.7,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,25,32.6,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,30,22.8,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,35,12.8,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,15,58,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,58.3,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,25,16.9,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,30,14.1,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,35,8.8,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,15,59.1,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,45.3,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,25,23.4,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,30,18.4,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,35,12.9,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,15,60.2,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,27.4,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,25,16.5,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,30,14.9,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,35,8.3,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,14,46,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,59,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,26,35,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,32,15,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,14,32,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,28,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,26,17,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,32,14,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,14,37,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,19,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,26,21,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,32,18,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,14,55,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,17,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,26,16,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,32,6,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,14,38,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
lf,20,24,Culex spp. / none,Culex spp.,none,Shocket,2020,lf,Identity,1/mu
